Feature ID	WT_01	WT_02	Mu_01	Mu_02
AT1G22570	32.98704331	18.49453694	20.30645054	20.51269826
AT1G22590	9.539862855	12.38328725	7.800278937	9.139417053
AT1G22600	0.144032296	0.111050215	0.131507778	0.052728639
AT1G22610	16.24392132	19.34979285	20.26148865	19.25914341
AT1G22620	15.81507564	11.31088767	13.93715255	13.96083575
AT1G22630	111.2235845	70.97077402	72.48922426	76.5665833
AT1G22640	9.502228174	6.301145928	11.60929578	11.94105392
AT1G22650	9.260880737	8.131501967	10.77357592	10.18764421
AT1G22651	0	0	0	0
AT1G22660	5.238029883	4.893188177	3.954907844	4.311782553
AT1G22670	0.009612084	0	0	0
AT1G22680	0	0	0	0
AT1G22690	43.68634199	53.58863439	38.63344876	38.00516358
AT1G22700	79.30616464	78.03212427	75.59473523	77.50319916
AT1G22710	81.34941426	92.09165532	103.6422702	126.0555485
AT1G22720	0.092407084	0.045597891	0	0
AT1G22730	15.33483713	12.38158126	13.4533206	11.99115624
AT1G22740	16.51019231	10.12948017	30.79766636	33.00674616
AT1G22750	35.82668094	30.7661182	36.00105262	34.81266728
AT1G22760	0.019729454	0	0	0.043336417
AT1G22767	0	0	0	0
AT1G22770	72.16010209	56.05630128	63.83527221	71.90508002
AT1G22780	69.48238629	112.1063549	58.77571438	53.72575557
AT1G22790	14.56951692	9.664219743	12.89949608	11.39668727
AT1G22800	8.109711027	8.275505809	6.642364579	6.557026717
AT1G22810	0	0.018645978	0	0
AT1G22830	2.124055285	1.455045919	1.681066404	1.8816704
AT1G22840	81.22960372	89.19730285	70.76739894	54.60754582
AT1G22850	89.83351434	94.08376755	83.37897193	92.80353495
AT1G22860	6.719059607	5.279269223	6.085753042	5.597254382
AT1G22870	6.806176036	5.860875571	6.942726592	5.641262485
AT1G22880	4.727085788	4.062924571	3.941791301	4.596660513
AT1G22882	8.328362933	7.929546115	10.49777721	10.7926444
AT1G22885	9.979965076	10.39631922	12.95949373	13.42343324
AT1G22890	11.25944778	4.683776242	14.6634701	8.243919915
AT1G22900	0.964873968	1.634417923	1.647987569	1.307477263
AT1G22910	13.99726744	13.50038502	15.74157464	16.71714334
AT1G22920	16.55173946	17.13944268	15.4846892	13.9217177
AT1G22930	39.55921989	21.29795732	29.30014717	20.3773218
AT1G22940	14.70053981	13.57141297	14.21325535	13.65312103
AT1G22950	11.80478792	11.5631968	8.650534547	7.192681805
AT1G22960	2.341150824	2.97876628	2.065287886	1.937722484
AT1G22970	12.82429646	9.724024213	10.67878747	9.204686058
AT1G22980	0.041488895	0.122835136	0.141423047	0.097207219
AT1G22985	4.048683258	2.720416567	3.691381219	3.380628176
AT1G22990	0.127059741	0	1.193256956	0.159480594
AT1G23000	0.392420432	0.4941809	1.054985596	0.622530146
AT1G23010	0.743188889	0.603929518	0.861668466	0.777352216
AT1G23020	18.31540144	4.923006152	13.48282864	11.73485034
AT1G23030	3.794601437	3.912437568	6.204911768	6.016961337
AT1G23037	0	0	0	0
AT1G23040	3.211350611	2.862982645	4.895052136	2.054900392
AT1G23050	3.016167223	0.547174696	3.347869214	2.338275467
AT1G23052	0	0	0	0
AT1G23060	1.173298691	0.366548945	1.187211585	0.714026793
AT1G23070	0.033395579	0	0	0
AT1G23074	0	0	0	0
AT1G23080	47.59144608	45.83918755	52.1279247	58.10306202
AT1G23090	5.646508261	9.788625857	2.928419632	2.462625292
AT1G23100	4.399564757	8.758449926	2.097055482	1.840722577
AT1G23110	0.057887556	0.020403124	0	0
AT1G23120	0.461905817	0.25325056	0.166613407	0.300619801
AT1G23130	1386.228353	1034.170807	902.3523141	985.2231805
AT1G23140	17.61261749	9.140885689	9.113195392	5.675720565
AT1G23145	0	0	0	0
AT1G23147	0	0	0	0
AT1G23149	0.360218246	0.781479135	0.544377919	0.691190842
AT1G23150	0.670751217	0.551632331	0.544377919	0.218270792
AT1G23160	0	0	0	0
AT1G23170	3.420864588	4.19393869	4.33832207	4.397710205
AT1G23180	13.21353036	16.15892499	12.08696905	13.49533566
AT1G23190	57.46565539	57.93069598	44.67481726	44.31627404
AT1G23200	1.908097143	2.108992233	1.80843329	1.55646362
AT1G23201	0	0	0	0
AT1G23205	0.380754273	1.576863533	1.324362979	1.314248102
AT1G23210	0	0	0	0.024301805
AT1G23220	15.50608305	14.03586978	13.13333128	13.69125851
AT1G23230	7.37342352	7.436893385	6.68118751	6.27313995
AT1G23240	0	0	0	0
AT1G23250	0	0	0	0
AT1G23260	38.91301993	27.49133234	36.95045836	32.39236754
AT1G23270	0	0	0	0
AT1G23280	14.88737107	22.58550872	11.31657919	10.26104926
AT1G23290	141.0413607	199.5511691	120.7621698	107.6441199
AT1G23300	0	0	0	0
AT1G23310	622.3461189	480.2514227	561.2203065	520.972777
AT1G23320	0	0	0	0
AT1G23330	6.407035942	6.056053662	5.060319356	4.617628468
AT1G23340	0.570615015	1.258772828	1.095114071	0.924057066
AT1G23350	0.018205575	0.022458663	0.13297988	0
AT1G23360	22.16748787	20.16315658	18.80394692	16.20313039
AT1G23380	0.098876261	0.166329817	0.131313956	0
AT1G23390	36.15700539	27.48236496	63.10520708	63.64291881
AT1G23400	29.29598725	29.16963677	28.67193151	30.2729529
AT1G23410	0.42130335	1.03945193	0.635008088	0.470048065
AT1G23420	0	0	0	0
AT1G23440	22.56525193	16.27256495	20.66419732	15.45954973
AT1G23450	0.207361497	0.285898779	0.05939768	0.250065571
AT1G23460	1.687367346	1.677676029	2.595838028	3.048680639
AT1G23465	1.79838402	1.061027856	1.269181188	1.450319244
AT1G23480	2.948783417	4.026932418	5.974209078	5.768047446
AT1G23490	283.2930186	268.1392821	213.365901	201.0637779
AT1G23500	0.02350238	0	0	0
AT1G23510	0	0	0.028338588	0.034087455
AT1G23520	0	0	0	0
AT1G23530	1.211695539	1.594416332	1.938713289	1.689860594
AT1G23540	0.042836647	0.079265869	0.026074486	0.109774175
AT1G23550	1.300128685	0.768515163	0.835348566	0.423078051
AT1G23560	0.196586675	0.184771194	0.227926629	0.054832929
AT1G23570	0	0	0	0
AT1G23580	0.012173388	0	0	0.071304697
AT1G23590	0	0	0	0
AT1G23600	0	0	0	0
AT1G23610	0	0	0	0
AT1G23640	0	0	0	0
AT1G23650	0	0	0	0
AT1G23660	0	0	0	0
AT1G23670	0	0	0	0
AT1G23680	0	0	0	0
AT1G23690	0	0	0	0
AT1G23700	0.025733618	0.021163578	0.02088526	0
AT1G23710	7.353906616	4.222457793	5.353872482	3.614893455
AT1G23720	0	0	0	0
AT1G23724	0	0	0	0
AT1G23730	3.502562486	2.115082911	4.979624747	7.854899598
AT1G23740	75.8039881	86.14146724	54.71968317	63.60049199
AT1G23750	7.654331986	10.06723551	9.26547434	11.31460895
AT1G23760	0.011512728	0.021303404	0.112123982	0.101152392
AT1G23770	0	0	0	0
AT1G23780	19.07221949	13.92693421	13.89712015	12.11497796
AT1G23790	0.161114828	0.306411807	0.392279667	0.176947098
AT1G23800	1.790133592	2.49042152	2.481531339	2.487453072
AT1G23810	0	0	0	0
AT1G23820	59.91975734	68.71779457	60.27919995	58.29393265
AT1G23830	8.059796616	5.890972921	5.839807296	5.252547735
AT1G23840	10.63913561	6.450835013	9.294636902	5.358547945
AT1G23850	1.132588629	2.854665581	0.793556174	0.334088939
AT1G23860	11.20015081	9.425541809	9.38439176	9.185449802
AT1G23870	1.050326332	1.153980943	2.087809458	1.153538744
AT1G23880	0.815017966	1.501333731	1.126276543	1.096708082
AT1G23890	2.093770767	1.746944853	2.749892575	2.773417502
AT1G23900	21.36774393	16.29542469	19.26609973	16.20887504
AT1G23910	0	0	0	0
AT1G23935	0.39721254	0.735010785	0.846235598	1.082534938
AT1G23940	0.803345456	1.223604705	1.217492761	1.416462046
AT1G23950	21.1683792	18.90452946	16.93587027	16.6498177
AT1G23960	28.20991132	17.4837335	24.25026878	21.30013499
AT1G23965	0.148892541	0.028257848	0.334634815	0.469606706
AT1G23970	5.936540273	5.023396589	4.020071092	3.395784503
AT1G23980	1.782745898	2.025598634	2.284526139	1.731223182
AT1G24000	0.059646626	0	0	0
AT1G24010	0	0	0	0
AT1G24020	30.13482554	72.19538131	16.19368318	6.994315212
AT1G24030	0.298463576	0.184094513	0.363347042	0.345044942
AT1G24040	17.99612581	14.32599528	15.16578571	15.12665998
AT1G24050	49.28401532	44.51916546	41.90423403	38.43988837
AT1G24060	0	0	0	0
AT1G24062	0	0	0	0
AT1G24068	0	0	0	0
AT1G24070	8.514780633	27.13859858	7.512623632	3.556983745
AT1G24080	0	0	0	0
AT1G24090	0.877140501	2.276820551	0.734128624	0.321111487
AT1G24095	2.429579513	2.735873479	2.12351255	1.642047378
AT1G24100	49.08579656	49.55463963	47.11762498	37.83707518
AT1G24110	0	0	0	0
AT1G24120	18.06571948	19.08737822	18.78447293	17.78900599
AT1G24130	0.019547652	0.120571347	0.142782884	0.372121385
AT1G24140	4.88636	2.610589623	4.489102368	3.218586753
AT1G24145	23.29930661	12.42913076	20.84029485	5.39611584
AT1G24147	97.83438163	112.4474495	110.4721175	79.18363842
AT1G24148	34.65393403	17.2778185	26.64227718	23.95295625
AT1G24150	8.140814797	6.801567813	8.564194407	6.857171777
AT1G24159	0	0	0	0
AT1G24160	32.99076538	25.33222747	28.95508648	31.69780088
AT1G24170	12.78612306	18.2763793	28.43154237	33.62486074
AT1G24180	30.31693047	36.31001056	27.70227915	27.04098101
AT1G24190	13.26305143	10.52365343	11.2420844	11.34109683
AT1G24200	0	0	0	0
AT1G24210	1.720779108	1.747065274	1.70555135	1.15956926
AT1G24220	0.0054576	0	0	0.015983737
AT1G24230	0.016528096	0	0	0
AT1G24240	18.19415806	14.82825044	16.7949766	16.76171399
AT1G24250	0.016070797	0.01982517	0	0
AT1G24256	0	0	0	0
AT1G24260	0.148236364	0.143680855	0.128901214	0.217070808
AT1G24265	1.857438926	1.268433523	0.686444972	0.922840797
AT1G24267	19.01239787	18.28202401	16.41438871	16.51416772
AT1G24270	1.157575427	0.341015391	0.546862489	0.455400675
AT1G24280	4.82665629	5.902777343	4.163931131	4.799220599
AT1G24290	2.249666878	2.580022818	2.428839127	2.518588055
AT1G24300	11.32721972	9.006320888	9.822772803	9.751217045
AT1G24310	8.246356119	12.72612375	7.051233596	6.708667224
AT1G24320	0.01447516	0.041665795	0.046991835	0
AT1G24330	1.395446184	3.203332054	1.803261654	1.679712672
AT1G24340	6.850986743	7.636950857	8.062322406	8.592868906
AT1G24350	14.74921814	11.49362232	13.38652159	11.28115357
AT1G24360	60.1918385	75.88464576	59.73880053	55.8294275
AT1G24380	0.075657902	0.051851496	0	0.049240045
AT1G24388	0	0	0	0
AT1G24390	0	0	0	0
AT1G24400	9.966016837	4.792080276	6.418617179	6.270532568
AT1G24405	0.180707187	0.297230699	0.146660937	0.617445854
AT1G24420	0.055824875	0.114777301	0.022653577	0.108996653
AT1G24430	0	0	0	0
AT1G24440	13.72245198	9.440278623	13.06373017	10.45708196
AT1G24450	20.63109739	13.51737489	14.8494199	14.4432951
AT1G24460	10.72414182	11.91361114	11.65435517	10.43720543
AT1G24470	2.393948009	1.490667512	1.332284403	1.034984338
AT1G24480	0	0.244518692	0.03712355	0.089309132
AT1G24485	0	0	0	0
AT1G24490	22.82583916	22.3182237	15.87007771	15.24947667
AT1G24510	44.84330974	51.98843579	37.24504501	34.68441943
AT1G24520	0	0	0	0
AT1G24530	1.426780373	1.220876603	1.184740736	0.990310867
AT1G24540	0	0	0	0
AT1G24560	14.00498738	10.55835198	12.24009692	11.25637468
AT1G24570	0.078442026	0.072575422	0.047747331	0
AT1G24580	0.567336516	0.209962383	0.138134139	0.276927542
AT1G24575	18.30897357	25.48579909	8.493988667	10.86926561
AT1G24577	3.560419973	3.578818281	3.799311038	3.926383479
AT1G24590	0	0	0	0
AT1G24600	1.712999117	0.874419611	2.013480665	2.162448727
AT1G24610	15.83366659	19.74248271	17.72266617	17.89296273
AT1G24620	0	0	0	0
AT1G24625	21.15378307	28.54755275	20.48096518	20.06207087
AT1G24650	0	0	0	0
AT1G24706	10.44263586	9.879288225	10.48897478	10.04072487
AT1G24735	0.822781457	1.662054673	0.726194228	0.632543602
AT1G24764	9.118695166	9.398477987	11.1851213	12.64490143
AT1G24793	0.208084839	0.146683712	0.265383621	0.116080107
AT1G24800	1.723926128	1.691876533	1.734919662	1.884916363
AT1G24807	0	0	0	0
AT1G24822	4.159596299	2.611897646	2.463498233	4.005878136
AT1G24880	183.185645	121.5353548	158.2059364	150.3870179
AT1G24851	0	0	0	0
AT1G24881	8.070796578	4.931074025	5.757748805	6.188525248
AT1G24909	0.01185397	0.029246461	0.028861846	0
AT1G25054	60.95647022	36.56047955	43.4798856	43.57578263
AT1G24996	0.216848624	0.300946083	0.329987109	0.952630746
AT1G25025	0	0	0	0
AT1G25055	1.817856004	1.805676496	1.743609305	2.097324142
AT1G25083	0	0	0.03740408	0
AT1G25097	7.344872744	5.98656186	9.443409892	10.75550842
AT1G25098	0	0	0	0
AT1G25112	0	0	0	0
AT1G25141	0	0	0	0
AT1G25145	0.02989641	0.012293549	0	0
AT1G25150	1.686580671	1.43965033	1.790493619	1.896209627
AT1G25155	0	0	0	0
AT1G25175	0	0	0	0
AT1G25180	0	0	0	0
AT1G25210	0.260673779	0.166329817	0.153199616	0.210603702
AT1G25211	60.86083237	49.62270642	48.48491233	42.70540265
AT1G25220	37.86380268	48.1298211	18.5424397	11.37295983
AT1G25230	8.409959569	9.074431836	28.70976953	34.34100933
AT1G25240	0	0	0	0
AT1G25250	2.571749397	2.981430286	2.514719713	2.359394523
AT1G25260	27.12737942	36.36185479	16.8624061	18.42329844
AT1G25270	0	0	0	0
AT1G25275	229.8966944	156.4280555	239.0813938	184.7561125
AT1G25280	16.24327092	12.89475129	15.50563573	14.32201121
AT1G25290	8.433124669	10.25618368	11.07660312	11.08364151
AT1G25300	0	0	0	0
AT1G25310	0	0	0	0
AT1G25320	4.688665261	4.285624595	3.746815655	4.205442691
AT1G25330	0.012173388	0	0	0
AT1G25340	0	0	0	0
AT1G25350	20.37550099	23.38991494	16.9467956	17.18233704
AT1G25360	0.596265179	1.0018854	0.675826949	0.602168613
AT1G25370	7.83389021	4.086121381	2.84187174	2.278922689
AT1G25375	8.548240128	7.54962555	7.997155943	7.790140664
AT1G25380	18.71858695	15.80359814	15.43098987	14.64389952
AT1G25390	12.57533852	8.928161224	9.695306053	8.763353894
AT1G25400	3.087197659	2.469062288	2.114778067	1.714292944
AT1G25410	0	0	0	0
AT1G25420	16.17201324	12.8866159	13.9410523	13.84780366
AT1G25422	1.124863179	2.370564724	1.027049215	0.995183416
AT1G25425	6.465571608	7.499843042	9.022432346	7.122120686
AT1G25440	296.6565918	222.4688843	276.1830402	277.3607757
AT1G25450	3.268227228	5.178836737	4.42819024	4.645676843
AT1G25460	0.025332783	0.031250891	0.09251975	0
AT1G25470	4.345211407	4.216904077	3.249721073	2.280233168
AT1G25472	1.846344096	1.920932443	1.642914542	2.671130283
AT1G25480	9.068783034	4.991434422	5.889339367	4.289438015
AT1G25490	35.9919899	37.16184922	36.20161895	37.2982026
AT1G25500	5.522126811	5.757229408	3.583229585	3.766515585
AT1G25510	0.205373772	1.076746357	0.535757784	0.45111047
AT1G25520	25.11662006	16.78841956	14.92467034	11.61622161
AT1G25530	2.071313506	0.915843222	3.018689134	3.022268875
AT1G25540	8.51283609	6.586893291	7.891795243	7.245393573
AT1G25550	40.12320884	24.75906705	27.67778695	28.12342021
AT1G25560	33.14388239	24.25206527	24.62936752	16.01675869
AT1G25570	12.17133307	10.89138204	11.0824242	11.58312384
AT1G25580	7.570787311	7.160495724	9.520457042	7.815720507
AT1G25682	20.08115874	14.5997557	15.82824019	13.29586119
AT1G25988	0	0	0	0.065789416
AT1G26090	13.36788819	13.69514809	12.65852188	11.53915202
AT1G26100	6.505458716	8.68833041	5.939767961	8.39606759
AT1G26110	78.56335021	66.70737416	63.79517435	62.80815354
AT1G26120	9.215302963	9.867640571	10.94255844	10.26426085
AT1G26130	6.366323276	6.310276117	6.80376009	7.062548214
AT1G26140	0.024944244	0	0	0
AT1G26150	63.75082832	53.75237255	61.03494992	73.39178949
AT1G26160	21.9749491	21.55389405	20.89727723	19.50251418
AT1G26170	8.805400468	8.989474839	8.750710466	8.506654585
AT1G26180	16.78622478	17.81855529	14.89596981	16.32201386
AT1G26190	6.622343241	6.377337933	5.268952278	5.618956504
AT1G26200	0.922299459	0.657017539	0.790703935	0.380443589
AT1G26208	0	0	0	0
AT1G26210	3.023856044	7.839182676	7.999035139	9.888094064
AT1G26218	0	0	0	0
AT1G26220	0.473042358	0.479346254	0.534743653	1.583319799
AT1G26230	13.86128115	12.98326715	7.152538873	9.589202866
AT1G26233	0	0	0	0
AT1G26235	0	0	0	0
AT1G26240	0	0	0	0
AT1G26250	0.007497071	0.073987974	0	0
AT1G26260	8.416510211	5.213877375	7.322514662	6.477718042
AT1G26270	17.76046419	15.08773835	18.68575756	16.48362029
AT1G26300	8.006570191	7.773251899	9.665025276	7.900965901
AT1G26290	0.040124129	0.049497711	0.097693552	0.235024033
AT1G26310	0	0	0	0
AT1G26320	0	0	0	0
AT1G26330	0.34815146	0.835961341	0.650892004	0.773830403
AT1G26340	13.81959461	13.96356478	10.73600719	9.84627
AT1G26350	0	0	0	0
AT1G26355	0.071331784	0	0	0
AT1G26360	0	0	0.02088526	0
AT1G26370	5.679964532	5.773319422	4.693908212	5.725282639
AT1G26380	4.213391754	2.191599542	1.358987089	0.318961187
AT1G26390	0.754142442	0.017070112	0.269530027	0.040525982
AT1G26400	0	0	0	0
AT1G26410	0.069108981	0.008525385	0.185091919	0
AT1G26420	3.347709804	0.891756229	1.401211084	0.24665353
AT1G26430	0	0	0	0
AT1G26440	21.85340955	10.64675806	16.89848807	13.46990663
AT1G26450	0.249860495	0.728547314	1.520890307	0.665244934
AT1G26460	14.58975847	17.38582456	13.56375584	12.15532088
AT1G26470	19.29290619	20.26217137	14.64538207	12.54418348
AT1G26480	0	0.013016699	0.025691038	0
AT1G26490	0	0	0	0
AT1G26500	0.466053119	0.852482316	0.528240234	0.494200733
AT1G26510	0.051079293	0.037807297	0.074620201	0.089757922
AT1G26515	0	0	0	0
AT1G26520	4.280038094	4.054386907	4.019255112	4.047076423
AT1G26530	0.290652941	0.370505503	0.283070753	0.283746251
AT1G26540	0.105804394	0.410211513	0.331213827	0.368893566
AT1G26550	130.6001732	104.71862	93.65007288	83.85606463
AT1G26558	0	0	0	0
AT1G26560	7.337860897	12.82026925	11.39820413	14.11255171
AT1G26570	3.120682226	3.832140539	2.96641449	3.00479324
AT1G26580	49.50407912	26.98583955	41.62950716	39.64454171
AT1G26590	0.190940605	0.138557128	0.164081988	0.065789416
AT1G26600	1.58033549	1.627758686	1.307496092	1.527804026
AT1G26610	0.144741193	0.137974202	0.128150334	0.173415791
AT1G26620	4.605392759	3.482563839	5.008000532	4.271958501
AT1G26630	390.725708	439.5155439	320.0946771	294.1856427
AT1G26640	15.24939961	12.25138954	14.23024146	14.19015623
AT1G26650	20.87370564	18.82957488	16.76612492	19.94894208
AT1G26660	5.653944549	4.81311075	3.699855464	3.087229269
AT1G26665	30.11220317	17.55518816	25.86553091	21.66697749
AT1G26670	61.42591045	26.05617738	73.59197805	53.61831369
AT1G26680	0	0	0	0
AT1G26690	29.81060819	22.40226445	28.89976788	19.22349039
AT1G26700	0	0	0	0
AT1G26710	0	0	0	0
AT1G26720	0	0	0	0
AT1G26730	1.640441071	2.424399201	2.293652076	2.394261695
AT1G26740	15.00386298	15.04730413	10.62365413	7.315748081
AT1G26750	15.15350025	19.96036021	13.78512701	11.62339562
AT1G26760	0.156555752	0.285495726	0.215449173	0.259155965
AT1G26761	13.57116058	17.33457908	14.00297162	18.10065456
AT1G26762	0.340718857	0.028021051	0.608356123	0.798293921
AT1G26770	1.72634135	11.15372008	5.073640253	4.672929587
AT1G26771	0	0	0	0
AT1G26773	0	0	0	0
AT1G26780	0	0	0	0
AT1G26790	0	0	0	0
AT1G26795	0	0	0	0
AT1G26796	0	0	0	0
AT1G26797	0	0	0	0
AT1G26798	0	0	0	0
AT1G26799	0.021550769	0	0	0
AT1G26800	15.36158482	7.720027978	17.51407927	12.93744039
AT1G26810	2.141968217	1.940196808	2.61369241	2.661360966
AT1G26815	0	0	0	0
AT1G26820	0.221777002	0.374382687	0.511558963	0.546965021
AT1G26830	26.36835424	21.97421241	24.5950734	22.63979562
AT1G26840	1.7067281	3.459996548	3.283726906	1.677823231
AT1G26850	74.34787749	89.76594436	66.49587268	70.85988066
AT1G26870	0	0	0	0
AT1G26880	64.59622842	107.7259254	53.05615016	43.92019403
AT1G26890	0.19646212	0.105373278	0.228772576	0.150099382
AT1G26900	1.72428716	1.98704947	1.416698583	1.704095139
AT1G26910	5.660750493	9.86567831	5.24893976	5.662015693
AT1G26916	0	0	0	0
AT1G26920	35.65809143	39.15352643	58.39320927	59.32462325
AT1G26921	0	0	0	0
AT1G26930	2.53101032	2.373330452	2.284526139	1.91665365
AT1G26940	12.76111061	10.73191186	9.538080668	8.326565729
AT1G26945	12.56950931	13.05992434	15.34511897	13.42877521
AT1G26960	6.022312724	4.948611318	4.026118869	3.527523891
AT1G26970	0.078695065	0.019415876	0.019160542	0
AT1G26973	0	0	0	0
AT1G26975	0	0	0	0
AT1G26976	0.06665429	0	0	0
AT1G26985	0	0	0	0
AT1G27000	54.57923828	46.08583923	43.59482832	36.0400248
AT1G27008	0	0	0	0.124040462
AT1G27020	54.25889059	17.52374134	9.053956649	2.239727459
AT1G27030	42.42733099	59.10058521	44.02303907	57.37609214
AT1G27040	0	0	0.01559813	0.112574537
AT1G27045	0.066533101	0.013679367	0.107995781	0
AT1G27050	7.664591489	8.903294867	7.152410076	6.812823793
AT1G27060	4.559704591	3.745625233	3.223129901	3.600058051
AT1G27070	6.848964785	5.2103248	6.237599278	5.830019051
AT1G27080	0	0.026078517	0.034314084	0
AT1G27090	67.00945252	59.75571546	77.02304741	76.59315863
AT1G27100	28.52168966	19.69828905	26.18897692	23.87844172
AT1G27110	0.730403299	0.548812943	0.371841761	0.350041238
